,DTH,RTT,DJ,DL,UJ,UL,UTH,YOUTUBE_AUTO_MOS,Depth,Detail_node
1830,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1831,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1832,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1833,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1834,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1835,4311748.942,165370470.9,903783.56,0.0,1679996.28,0.0,1368939.753,5,8,"['D 1 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 903783.56, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4311748.942, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 165370470.9, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 903783.56, M_Val: 29000000) Branch: trueBranch']"
1836,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1837,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1838,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1839,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1840,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1841,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1842,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1843,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1844,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1845,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1846,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1847,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1848,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1849,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1850,1287734.298,177382214.2,755207.04,0.0,2235771.54,0.0,219452.0351,5,8,"['D 1 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 755207.04, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1287734.298, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 177382214.2, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 755207.04, M_Val: 4000000) Branch: trueBranch']"
1851,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1852,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1853,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1854,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1855,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1856,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1857,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1858,691907.3879999999,312912465.6,752665.52,0.0,4856730.64,0.0,938530.3921,3,8,"['D 1 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 752665.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 312912465.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 691907.3879999999, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 752665.52, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1859,3279584.862,192359112.6,507078.18,0.0,2023566.24,0.0,1300924.283,5,8,"['D 1 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 507078.18, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 507078.18, M_Val: 29000000) Branch: trueBranch']"
1860,3279584.862,192359112.6,507078.18,0.0,2023566.24,0.0,1300924.283,5,8,"['D 1 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 507078.18, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 507078.18, M_Val: 29000000) Branch: trueBranch']"
1861,3279584.862,192359112.6,507078.18,0.0,2023566.24,0.0,1300924.283,5,8,"['D 1 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 507078.18, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3279584.862, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192359112.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 507078.18, M_Val: 29000000) Branch: trueBranch']"
