,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
893,893,3,8,"['D 1 -> F_name: DTH  (F_Val: 591009.4706, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 185030306.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 591009.4706, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 591009.4706, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1726230.38, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 185030306.9, M_Val: 7500000) Branch: falseBranch']"
894,894,5,8,"['D 1 -> F_name: DTH  (F_Val: 812512.0248, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 204714973.0, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 812512.0248, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1043815.42, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 812512.0248, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 204714973.0, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1043815.42, M_Val: 4000000) Branch: trueBranch']"
895,895,3,8,"['D 1 -> F_name: DTH  (F_Val: 252949.3464, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199710465.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 252949.3464, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 252949.3464, M_Val: 375000) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1410734.84, M_Val: 206000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1410734.84, M_Val: 77000000) Branch: trueBranch']"
896,896,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
897,897,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
898,898,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
899,899,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
900,900,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
901,901,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
902,902,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
903,903,3,8,"['D 1 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 620827.5176, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 1243989.36, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 261743724.6, M_Val: 7500000) Branch: falseBranch']"
904,904,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
905,905,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
906,906,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
907,907,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
908,908,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
909,909,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
910,910,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
911,911,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
912,912,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
913,913,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
914,914,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
915,915,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
916,916,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
917,917,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
918,918,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
919,919,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
920,920,5,8,"['D 1 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 535929.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2790945.9110000003, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 213689512.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 535929.68, M_Val: 4000000) Branch: trueBranch']"
921,921,3,8,"['D 1 -> F_name: DTH  (F_Val: 1860188.855, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 614502109.9, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4606478.367, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 614502109.9, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1860188.855, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4606478.367, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
922,922,5,8,"['D 1 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 604742.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 604742.54, M_Val: 4000000) Branch: trueBranch']"
923,923,5,8,"['D 1 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 604742.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 604742.54, M_Val: 4000000) Branch: trueBranch']"
924,924,5,8,"['D 1 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 604742.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1562561.355, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 261548340.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 604742.54, M_Val: 4000000) Branch: trueBranch']"
925,925,3,8,"['D 1 -> F_name: DTH  (F_Val: 211884.0117, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1479841120.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 7210849.142999998, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1479841120.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.02, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 7210849.142999998, M_Val: 77000000) Branch: trueBranch']"
926,926,3,8,"['D 1 -> F_name: DTH  (F_Val: 211884.0117, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1479841120.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 7210849.142999998, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1479841120.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.02, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 7210849.142999998, M_Val: 77000000) Branch: trueBranch']"
