,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
1484,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:02.520000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1485,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:07.136000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1486,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:11.125000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1487,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:15.016000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1488,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:23.739000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1489,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:28.270000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1490,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:28.270000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1491,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:39.417000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1492,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:50.218000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1493,YOUTUBE___GENERAL___MOS,3,2019-07-27 11:15:54.408000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:15:54.124000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1494,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:18:00.677000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:17:36.291000,400071954.8,0.0,0.03,1816032.165,5527594.927999999,1007918.568,105591.8414,5.0,5.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-81.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1495,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:18:07.457000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1496,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:18:25.273000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1497,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:18:34.220000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1498,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:18:41.406000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1499,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:18:45.852000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1500,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:18:50.687000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1501,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:18:54.424000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1502,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:19:00.120000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:18:37.481000,501882806.4,0.0,0.07,3241859.0110000004,9054455.527,433087.0477,33553.95917,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1503,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:19:04.976000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:19:23.286000,169464721.5,0.0,0.0,775671.28,2713362.54,796267.4949,112122.3741,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1504,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:20:23.132000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:20:01.615000,292133918.5,0.0,0.0,2981224.78,2548330.54,255777.8688,796438.1283,4.0,5.0,3G,HSPA,6740468.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1505,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:20:33.208000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:20:01.615000,292133918.5,0.0,0.0,2981224.78,2548330.54,255777.8688,796438.1283,4.0,5.0,3G,HSPA,6740468.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1506,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:20:36.473000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:20:01.615000,292133918.5,0.0,0.0,2981224.78,2548330.54,255777.8688,796438.1283,4.0,5.0,3G,HSPA,6740468.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1507,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:20:39.751000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1508,YOUTUBE___GENERAL___MOS,4,2019-07-27 11:20:53.769000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1509,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:20:57.419000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1510,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:01.562000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1511,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:05.604000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1512,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:08.968000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1513,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:12.094000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1514,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:15.309000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1515,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:19.145000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1516,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:22.358000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1547,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:44.383000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1548,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:48.896000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1549,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:59.530000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1550,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:19.683000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1551,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:23.047000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1552,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:26.192000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1553,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:55:30.672000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1554,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:34.074000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1555,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:37.827000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1556,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:49.169000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1557,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:55.815000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1558,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:56:01.680000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1559,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:56:12.179000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1560,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:56:16.340000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:56:36.541000,548015796.2,0.0,0.0,6556047.6,4761046.28,820296.3813,1693878.523,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1561,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:56:21.680000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:56:36.541000,548015796.2,0.0,0.0,6556047.6,4761046.28,820296.3813,1693878.523,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1562,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:56:25.451000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:56:36.541000,548015796.2,0.0,0.0,6556047.6,4761046.28,820296.3813,1693878.523,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1563,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:56:42.848000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:56:36.541000,548015796.2,0.0,0.0,6556047.6,4761046.28,820296.3813,1693878.523,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1564,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:56:52.282000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:56:36.541000,548015796.2,0.0,0.0,6556047.6,4761046.28,820296.3813,1693878.523,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1565,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:57:11.167000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:57:38.129000,312297331.6,0.0,0.0,575440.68,3128751.6,2993355.003,236891.2147,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1566,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:57:38.894000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:57:38.129000,312297331.6,0.0,0.0,575440.68,3128751.6,2993355.003,236891.2147,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1567,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:57:50.594000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:57:38.129000,312297331.6,0.0,0.0,575440.68,3128751.6,2993355.003,236891.2147,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1568,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:57:56.397000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:57:38.129000,312297331.6,0.0,0.0,575440.68,3128751.6,2993355.003,236891.2147,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1569,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:04.474000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:57:38.129000,312297331.6,0.0,0.0,575440.68,3128751.6,2993355.003,236891.2147,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1570,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:17.222000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1571,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:23.444000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1572,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:27.147000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1573,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:42.599000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1574,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:46.522000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1575,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:58:50.833000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1576,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:59:06.272000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:58:49.324000,203604255.4,0.0,0.0,245828.3,2549858.96,4278837.619,1141625.324,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1577,YOUTUBE___GENERAL___MOS,3,2019-07-31 11:59:23.058000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:59:36.888000,754593115.8,0.05,0.0,16041882.38,3174733.64,1106012.689,164589.4465,5.0,4.0,3G,HSPA,6739114.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1578,YOUTUBE___GENERAL___MOS,3,2019-07-31 11:59:27.064000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:59:36.888000,754593115.8,0.05,0.0,16041882.38,3174733.64,1106012.689,164589.4465,5.0,4.0,3G,HSPA,6739114.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1579,YOUTUBE___GENERAL___MOS,3,2019-07-31 11:59:38.866000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:59:36.888000,754593115.8,0.05,0.0,16041882.38,3174733.64,1106012.689,164589.4465,5.0,4.0,3G,HSPA,6739114.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1580,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:59:59.797000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:59:36.888000,754593115.8,0.05,0.0,16041882.38,3174733.64,1106012.689,164589.4465,5.0,4.0,3G,HSPA,6739114.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
