,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
310,500,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:24.342000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
311,501,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:29.177000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
312,502,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:34.047000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
313,503,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:39.017000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
314,504,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:43.447000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
315,505,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:47.859000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
316,506,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:52.543000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
317,507,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:23:57.429000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
318,508,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:02.164000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
319,509,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:08.114000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
320,510,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:21.589000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:23:51.580000,518604110.9,0.0,0.0,5196737.52,7507464.12,942059.6918,32001.267000000003,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
321,511,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:26.543000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:24:52.679000,456715477.9,0.01,0.0,3094430.1410000003,6701524.1,662692.3196,31059.708919999997,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
322,512,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:31.281000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:24:52.679000,456715477.9,0.01,0.0,3094430.1410000003,6701524.1,662692.3196,31059.708919999997,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
323,513,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:24:37.379000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:24:52.679000,456715477.9,0.01,0.0,3094430.1410000003,6701524.1,662692.3196,31059.708919999997,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
324,514,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:25:38.820000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
325,547,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:21.903000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
326,548,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:26.224000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
327,549,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:30.034000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
328,550,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:30.034000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
329,551,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:34.566000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
330,552,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:40.098000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
331,553,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:44.979000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
332,554,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:28:48.734000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:25:43.880000,156961496.2,0.0,0.0,999353.74,3242678.46,618346.7537,198078.47100000002,4.0,4.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
333,562,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:35:46.573000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:33:21.138000,1665094485.0,0.0,0.0,5712694.32,19408293.1,475298.0871,31563.645969999998,5.0,3.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
334,563,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:35:52.710000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:33:21.138000,1665094485.0,0.0,0.0,5712694.32,19408293.1,475298.0871,31563.645969999998,5.0,3.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
335,564,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:35:57.309000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:33:21.138000,1665094485.0,0.0,0.0,5712694.32,19408293.1,475298.0871,31563.645969999998,5.0,3.0,3G,HSPAP,6718013.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
336,571,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:38:59.240000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
337,572,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:39:16.994000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
338,573,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:39:23.483000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
339,574,YOUTUBE___GENERAL___MOS,2,2019-07-16 09:40:08.895000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
340,575,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:40:19.411000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
341,576,YOUTUBE___GENERAL___MOS,3,2019-07-16 09:40:44.907000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
342,577,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:40:53.337000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
343,578,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:41:00.647000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
344,579,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:41:08.222000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:40:35.337000,173072990.1,0.0,0.0,572147.7,1724745.08,987947.0691,830829.1345,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
345,580,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:41:13.971000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
346,581,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:41:20.581000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
347,582,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:41:26.401000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
348,583,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:41:31.676000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
349,584,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:41:49.947000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
350,585,YOUTUBE___GENERAL___MOS,3,2019-07-16 09:41:59.532000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:41:46.295000,857572404.6,0.0,0.0,10053481.46,14972251.16,135657.709,183980.1541,4.0,4.0,3G,HSPA,6718016.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
351,586,YOUTUBE___GENERAL___MOS,3,2019-07-16 09:42:15.290000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:42:35.505000,207138204.7,0.0,0.0,1016619.16,2177295.6,2500405.08,1689911.101,5.0,5.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-58.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
352,588,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:42:25.941000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:40:39.857000,360784670.8,0.0,0.0,119741.24,6594161.74,1098511.148,2311899.4869999997,1.0,5.0,4G,LTE,311555.0,11203.0,-1.0,63601.0,et,-106.0,3.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
353,590,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:42:51.896000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:42:35.505000,207138204.7,0.0,0.0,1016619.16,2177295.6,2500405.08,1689911.101,5.0,5.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-58.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
354,591,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:43:08.084000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:42:35.505000,207138204.7,0.0,0.0,1016619.16,2177295.6,2500405.08,1689911.101,5.0,5.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-58.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
355,592,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:43:13.710000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
356,593,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:43:26.368000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
357,594,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:43:31.374000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
358,601,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:44:37.685000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
359,603,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:44:50.060000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
360,604,YOUTUBE___GENERAL___MOS,2,2019-07-16 09:44:59.193000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
361,605,YOUTUBE___GENERAL___MOS,3,2019-07-16 09:45:15.395000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:46:06.945000,127811204.4,0.01,0.0,235707.59600000002,2423120.68,1724913.177,10733109.4,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
362,606,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:45:20.121000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
363,607,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:45:20.348000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:46:06.945000,127811204.4,0.01,0.0,235707.59600000002,2423120.68,1724913.177,10733109.4,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
364,608,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:45:24.482000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
365,609,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:45:42.418000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:46:06.945000,127811204.4,0.01,0.0,235707.59600000002,2423120.68,1724913.177,10733109.4,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
366,610,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:45:50.096000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
367,611,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:45:54.188000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
368,612,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:45:57.958000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
369,613,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:46:30.666000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:46:06.945000,127811204.4,0.01,0.0,235707.59600000002,2423120.68,1724913.177,10733109.4,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
370,614,YOUTUBE___GENERAL___MOS,1,2019-07-16 09:46:04.302000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-16 09:43:43.467000,791888942.3,0.0,0.0,10800550.14,15803482.82,512353.5514,1745450.0380000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
371,615,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:46:35.770000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:46:06.945000,127811204.4,0.01,0.0,235707.59600000002,2423120.68,1724913.177,10733109.4,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
372,617,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:46:54.791000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:47:06.648000,146109590.7,0.0,0.0,293864.64,3128358.04,3810728.8680000002,3487432.047,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
373,619,YOUTUBE___GENERAL___MOS,4,2019-07-16 09:47:17.598000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:47:06.648000,146109590.7,0.0,0.0,293864.64,3128358.04,3810728.8680000002,3487432.047,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
374,621,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:47:22.348000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:47:06.648000,146109590.7,0.0,0.0,293864.64,3128358.04,3810728.8680000002,3487432.047,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
375,622,YOUTUBE___GENERAL___MOS,5,2019-07-16 09:47:27.470000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-16 09:47:06.648000,146109590.7,0.0,0.0,293864.64,3128358.04,3810728.8680000002,3487432.047,5.0,5.0,4G,LTE,313346.0,11203.0,-1.0,63601.0,et,-103.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
