,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
20,34,SKYPE___CHAT_IMAGE_MESSAGE___MOS,5,13:31.3,4d8f5198-c6e6-49b4-ac57-02c5a949638e,13:11.7,30738761.96,0,0,129933.1,1246912.31,9697205.486,10190337.24,5,5,UNKNOWN,UNKNOWN,86074373,3062,-1,20815,fr,-95,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-59,5,Error 404,20,5,8,"['D 1 -> F_name: DTH  (F_Val: 9697205.486, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 30738761.96, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9697205.486, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 129933.1, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9697205.486, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 30738761.96, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 129933.1, M_Val: 11000000) Branch: trueBranch']"
21,35,SKYPE___CHAT___MOS,5,29:17.6,b74aad70-0b99-4c4f-a932-509b36ef7b7d,29:05.8,30262684.87,0,0,99144.69,995264.61,10105063.92,10404547.18,5,5,UNKNOWN,UNKNOWN,86074373,3062,-1,20815,fr,-95,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-62,5,Error 404,21,5,8,"['D 1 -> F_name: DTH  (F_Val: 10105063.92, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 30262684.87, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 10105063.92, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 99144.69, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 10105063.92, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 30262684.87, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 99144.69, M_Val: 11000000) Branch: trueBranch']"
22,36,TWITTER___GENERAL___MOS,5,29:45.2,b74aad70-0b99-4c4f-a932-509b36ef7b7d,30:05.5,34037563.53,0,0,343937.08,1473468.96,10330774.74,8966571.501,5,5,UNKNOWN,UNKNOWN,86074373,3062,-1,20815,fr,-97,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-56,5,Error 404,22,5,8,"['D 1 -> F_name: DTH  (F_Val: 10330774.74, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 34037563.53, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 10330774.74, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 343937.08, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 10330774.74, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 34037563.53, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 343937.08, M_Val: 11000000) Branch: trueBranch']"
23,38,INSTAGRAM___GENERAL___MOS,5,57:53.9,b74aad70-0b99-4c4f-a932-509b36ef7b7d,57:58.0,2949908.38,0,0,578667.76,212626.95,9431495.087,12785964.18,5,5,UNKNOWN,UNKNOWN,48234,29188,-1,20801,fr,-97,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-62,5,INRIA-interne,23,5,8,"['D 1 -> F_name: DTH  (F_Val: 9431495.087000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2949908.38, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9431495.087000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 578667.76, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9431495.087000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 2949908.38, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 578667.76, M_Val: 11000000) Branch: trueBranch']"
24,39,SKYPE___CHAT_VIDEO_MESSAGE___MOS,5,03:06.4,b74aad70-0b99-4c4f-a932-509b36ef7b7d,03:29.8,4876166.66,0,0,835647.27,388209.84,4153509.918,10012423.88,5,5,UNKNOWN,UNKNOWN,48234,29188,-1,20801,fr,-91,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-71,4,INRIA-interne,24,5,8,"['D 1 -> F_name: DTH  (F_Val: 4153509.918, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 4876166.66, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 4153509.918, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 835647.27, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 4153509.918, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 4876166.66, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 835647.27, M_Val: 11000000) Branch: trueBranch']"
25,40,NETFLIX___GENERAL___MOS,5,09:55.7,2e604f35-a694-4898-b0e9-5cfbcd785fd4,10:12.1,2622618.81,0,0,361845.76,223645.97,9951954.45,11286970.24,5,5,UNKNOWN,UNKNOWN,86052336,3062,-1,20815,fr,-73,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-69,4,INRIA-interne,25,5,8,"['D 1 -> F_name: DTH  (F_Val: 9951954.45, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2622618.81, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9951954.45, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 361845.76, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9951954.45, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 2622618.81, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 361845.76, M_Val: 11000000) Branch: trueBranch']"
26,41,VIBER___GENERAL___MOS,5,24:21.6,912525d0-1113-4b1e-9a7b-dc022ef005ba,24:39.7,2245676.07,0,0,193027.02,169245.48,9770906.29,15521064.44,5,5,UNKNOWN,UNKNOWN,86052336,3062,-1,20815,fr,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-65,4,INRIA-interne,26,5,8,"['D 1 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2245676.07, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 193027.02, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 2245676.07, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 193027.02, M_Val: 11000000) Branch: trueBranch']"
27,42,YOUTUBE___VIDEO_PLAYBACK___S_1440___MOS,5,25:01.8,912525d0-1113-4b1e-9a7b-dc022ef005ba,24:39.7,2245676.07,0,0,193027.02,169245.48,9770906.29,15521064.44,5,5,UNKNOWN,UNKNOWN,86052336,3062,-1,20815,fr,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-65,4,INRIA-interne,27,5,8,"['D 1 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2245676.07, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 193027.02, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9770906.29, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 2245676.07, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 193027.02, M_Val: 11000000) Branch: trueBranch']"
28,44,WHATSAPP___GENERAL___MOS,5,13:31.8,912525d0-1113-4b1e-9a7b-dc022ef005ba,13:35.0,3428869.25,0,0,531607.24,282586.19,10443743.3,19239776.05,5,5,UNKNOWN,UNKNOWN,86052336,3062,-1,20815,fr,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-78,3,INRIA-interne,28,5,8,"['D 1 -> F_name: DTH  (F_Val: 10443743.3, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 3428869.25, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 10443743.3, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 531607.24, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 10443743.3, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 3428869.25, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 531607.24, M_Val: 11000000) Branch: trueBranch']"
29,58,YOUTUBE___GENERAL___MOS,3,45:16.5,cb37e0a5-814b-4d20-a5e4-7def1641e7b5,45:13.2,1765587115,0,0,16007503.66,23149664.38,1347716.613,42874.88351,5,3,3G,HSUPA,6649652,1101,0,63601,et,-83,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,29,3,8,"['D 1 -> F_name: DTH  (F_Val: 1347716.6130000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1765587115.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 16007503.66, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1765587115.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 16007503.66, M_Val: 77000000) Branch: trueBranch']"
30,67,YOUTUBE___GENERAL___MOS,1,59:26.0,547119ec-f0f8-4246-b8b6-db8a7c881e5c,59:41.8,172211718,0.25,0,1462940.373,967358.4,6904033.241,6688152.991,1,1,4G,LTE,270851,11212,-1,63601,et,-92,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,30,5,8,"['D 1 -> F_name: DTH  (F_Val: 6904033.241, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 172211718.0, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 6904033.241, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.25, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1462940.3730000001, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 6904033.241, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 172211718.0, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1462940.3730000001, M_Val: 29000000) Branch: trueBranch']"
31,68,YOUTUBE___GENERAL___MOS,3,01:35.2,547119ec-f0f8-4246-b8b6-db8a7c881e5c,01:29.9,179543672.7,0.14,0,730739.4419,1780200.72,6550998.812,1423289.282,5,3,4G,LTE,270849,11212,-1,63601,et,-95,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,31,5,8,"['D 1 -> F_name: DTH  (F_Val: 6550998.812000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 179543672.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 6550998.812000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 730739.4419, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 6550998.812000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 179543672.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 730739.4419, M_Val: 29000000) Branch: trueBranch']"
32,69,YOUTUBE___GENERAL___MOS,2,18:20.4,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:07.8,205577013.6,0.15,0,421224.1176,2832199.08,9448043.229,1255947.446,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,32,5,8,"['D 1 -> F_name: DTH  (F_Val: 9448043.229, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 205577013.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9448043.229, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.15, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421224.1176, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9448043.229, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 205577013.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421224.1176, M_Val: 29000000) Branch: trueBranch']"
33,70,YOUTUBE___GENERAL___MOS,3,18:30.9,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:53.8,192238904.1,0.15,0,479808.2353,11376777.94,9199998.872,1861018.515,5,3,4G,LTE,270850,11212,-1,63601,et,-99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,33,5,8,"['D 1 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.15, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 29000000) Branch: trueBranch']"
34,71,YOUTUBE___GENERAL___MOS,3,18:46.5,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:53.8,192238904.1,0.15,0,479808.2353,11376777.94,9199998.872,1861018.515,5,3,4G,LTE,270850,11212,-1,63601,et,-99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,34,5,8,"['D 1 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.15, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 29000000) Branch: trueBranch']"
35,72,YOUTUBE___GENERAL___MOS,3,19:12.3,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:53.8,192238904.1,0.15,0,479808.2353,11376777.94,9199998.872,1861018.515,5,3,4G,LTE,270850,11212,-1,63601,et,-99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,35,5,8,"['D 1 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.15, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9199998.872000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 192238904.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 479808.2353, M_Val: 29000000) Branch: trueBranch']"
36,73,YOUTUBE___GENERAL___MOS,3,19:23.8,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,36,5,8,"['D 1 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 29000000) Branch: trueBranch']"
37,74,YOUTUBE___GENERAL___MOS,2,19:33.0,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,37,5,8,"['D 1 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 29000000) Branch: trueBranch']"
38,75,YOUTUBE___GENERAL___MOS,3,19:42.7,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,38,5,8,"['D 1 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 29000000) Branch: trueBranch']"
39,76,YOUTUBE___GENERAL___MOS,2,19:53.7,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,39,5,8,"['D 1 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 29000000) Branch: trueBranch']"
40,77,YOUTUBE___GENERAL___MOS,3,20:02.8,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,inf,2147483647,0x,40,5,8,"['D 1 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.14, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8918991.222000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 199196558.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 742840.9302, M_Val: 29000000) Branch: trueBranch']"
41,86,YOUTUBE___GENERAL___MOS,4,38:43.6,547119ec-f0f8-4246-b8b6-db8a7c881e5c,38:41.2,183562874.7,0.11,0,877432.6742,1190373.04,10005101.64,9299525.378,1,4,4G,LTE,270851,11212,-1,63601,et,-95,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,41,5,8,"['D 1 -> F_name: DTH  (F_Val: 10005101.64, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 183562874.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 10005101.64, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.11, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 877432.6742, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 10005101.64, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 183562874.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 877432.6742, M_Val: 29000000) Branch: trueBranch']"
42,104,YOUTUBE___GENERAL___MOS,2,09:41.6,620624f1-35df-4afd-b833-187ed7cba840,09:06.8,819056555.9,0,0,5565640.16,14065320.12,611303.5777,66521.67674,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-81,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,42,3,8,"['D 1 -> F_name: DTH  (F_Val: 611303.5777, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 819056555.9, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5565640.16, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 819056555.9, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 611303.5777, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 5565640.16, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
