,FEEDBACK_APP,FEEDBACK_VALUE,USER_ID,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS
3167,YOUTUBE___GENERAL___MOS,4,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3168,YOUTUBE___GENERAL___MOS,4,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3169,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3170,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3171,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3172,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1048555236,0.86,0.0,89289580.86,3320594.36,70509.93071,242675.3691,4.0,1.0
3173,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3174,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3175,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3176,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3177,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3178,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3179,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1264391936,0.88,0.0,98285182.17,3199543.64,86086.84964,750649.8713,4.0,1.0
3180,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3181,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3182,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3183,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3184,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3185,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3186,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3187,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3188,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3189,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3190,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1111826041,0.87,0.0,97114692.92,3494526.8,118365.2929,720292.7397,4.0,1.0
3191,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3192,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3193,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3194,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3195,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3196,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3197,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3198,YOUTUBE___GENERAL___MOS,1,25be5348-d4b9-40e0-8271-bdd88dc6bde1,1229233852,0.87,0.0,124326180.9,3516040.6,99670.16055,170560.7589,4.0,1.0
3209,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3210,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3211,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3212,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3213,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3214,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3215,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,1243618391,0.88,0.0,91493377.0,3391827.64,429501.7852,621392.7945,4.0,1.0
3216,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3217,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3218,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3219,YOUTUBE___GENERAL___MOS,2,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3220,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3221,YOUTUBE___GENERAL___MOS,1,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,998991219.2,0.87,0.0,100911088.2,3643716.96,419114.9179,536563.3487,4.0,1.0
3224,YOUTUBE___GENERAL___MOS,5,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,200475112.7,0.01,0.0,1341641.737,1028587.26,8983521.65,9746743.5,5.0,5.0
3225,YOUTUBE___GENERAL___MOS,5,cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3,200475112.7,0.01,0.0,1341641.737,1028587.26,8983521.65,9746743.5,5.0,5.0
3228,YOUTUBE___SEARCH___MOS,4,ea7e29a7-a322-4bf3-87d1-d042babf3def,208741970.9,0.0,0.0,2507711.74,1185192.0,9724130.179,43516.84801,5.0,5.0
3229,YOUTUBE___GENERAL___MOS,4,e62be50b-39b9-4caf-b579-e6285da5e611,149641505.1,0.0,0.0,385005.64,1613659.8,8850847.041000001,3201708.953,1.0,5.0
3239,SKYPE___GENERAL___MOS,4,bef70f1d-f66c-4c58-b71e-df1b042f45c7,753416625,0.02,0.0,2792576.776,9943395.18,3044563.526,30708.75055,4.0,4.0
3240,YOUTUBE___GENERAL___MOS,3,bef70f1d-f66c-4c58-b71e-df1b042f45c7,753416625,0.02,0.0,2792576.776,9943395.18,3044563.526,30708.75055,4.0,4.0
3241,YOUTUBE___GENERAL___MOS,3,754daaaf-101c-4f4e-abdc-b1e46ec88c97,2040010519,0.0,0.0,6673710.58,15390097.76,3338043.548,26756.42125,4.0,3.0
3242,SKYPE___GENERAL___MOS,1,754daaaf-101c-4f4e-abdc-b1e46ec88c97,2040010519,0.0,0.0,6673710.58,15390097.76,3338043.548,26756.42125,4.0,3.0
3247,SKYPE___GENERAL___MOS,3,754daaaf-101c-4f4e-abdc-b1e46ec88c97,796929617.2,0.01,0.0,13442429.52,11823730.04,1334463.1,28398.499480000002,5.0,4.0
3248,YOUTUBE___GENERAL___MOS,3,754daaaf-101c-4f4e-abdc-b1e46ec88c97,796929617.2,0.01,0.0,13442429.52,11823730.04,1334463.1,28398.499480000002,5.0,4.0
3249,YOUTUBE___GENERAL___MOS,2,12048bbc-56ba-4070-9e40-abf32e1023c6,767369209.8,0.05,0.0,3128121.3680000002,12481852.26,813535.6017,26767.30995,4.0,4.0
3250,SKYPE___GENERAL___MOS,1,12048bbc-56ba-4070-9e40-abf32e1023c6,767369209.8,0.05,0.0,3128121.3680000002,12481852.26,813535.6017,26767.30995,4.0,4.0
3253,YOUTUBE___GENERAL___MOS,2,4d9c211c-4fc8-48c5-993a-9845c6576a7e,910032912.8,0.03,0.0,4154208.9280000003,12621592.2,2317745.505,29099.04818,4.0,3.0
3254,SKYPE___GENERAL___MOS,2,4d9c211c-4fc8-48c5-993a-9845c6576a7e,910032912.8,0.03,0.0,4154208.9280000003,12621592.2,2317745.505,29099.04818,4.0,3.0
3256,SKYPE___GENERAL___MOS,2,4d9c211c-4fc8-48c5-993a-9845c6576a7e,454511411,0.01,0.0,751591.7576,1632951.2,3237282.495,25104.33318,4.0,4.0
3265,YOUTUBE___GENERAL___MOS,2,5308483a-806b-4800-b734-4ae0d69515d9,3204694537,0.0,0.0,6902715.16,46876465.22,836968.7609,20091.05706,4.0,2.0
3307,YOUTUBE___GENERAL___MOS,4,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,738091583.6,0.01,0.0,4201146.465,10448904.92,86421.24919,185729.4054,5.0,4.0
3308,YOUTUBE___GENERAL___MOS,4,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,738091583.6,0.01,0.0,4201146.465,10448904.92,86421.24919,185729.4054,5.0,4.0
3309,YOUTUBE___GENERAL___MOS,4,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,738091583.6,0.01,0.0,4201146.465,10448904.92,86421.24919,185729.4054,5.0,4.0
3310,YOUTUBE___GENERAL___MOS,4,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,738091583.6,0.01,0.0,4201146.465,10448904.92,86421.24919,185729.4054,5.0,4.0
3314,YOUTUBE___VIDEO_PLAYBACK___S_360___MOS,4,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,772523468.6,0.01,0.0,3164483.758,10881965.62,1090950.456,67503.25554,5.0,4.0
3315,YOUTUBE___GENERAL___MOS,4,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,772523468.6,0.01,0.0,3164483.758,10881965.62,1090950.456,67503.25554,5.0,4.0
3316,YOUTUBE___GENERAL___MOS,4,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,758187580.1,0.02,0.0,760283.3469,9387734.56,133490.2805,30979.36867,5.0,4.0
3317,YOUTUBE___GENERAL___MOS,4,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,758187580.1,0.02,0.0,760283.3469,9387734.56,133490.2805,30979.36867,5.0,4.0
3318,YOUTUBE___GENERAL___MOS,4,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,571282519.5,0.03,0.0,2934967.918,10116319.78,1072317.872,29955.27019,4.0,4.0
3319,YOUTUBE___GENERAL___MOS,2,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,571282519.5,0.03,0.0,2934967.918,10116319.78,1072317.872,29955.27019,4.0,4.0
3320,YOUTUBE___GENERAL___MOS,2,55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e,1416151570,0.06,0.0,3407719.872,15983188.76,894343.5040000001,30558.341510000002,4.0,2.0
3322,YOUTUBE___GENERAL___MOS,1,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,244032183.2,0.02,0.0,1101017.878,1719243.32,5796579.312000001,46158.04415,5.0,5.0
3323,YOUTUBE___GENERAL___MOS,1,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3324,YOUTUBE___GENERAL___MOS,1,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3325,YOUTUBE___GENERAL___MOS,2,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3326,YOUTUBE___GENERAL___MOS,1,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3327,YOUTUBE___GENERAL___MOS,2,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3328,YOUTUBE___GENERAL___MOS,2,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,237293735.7,0.01,0.0,2192347.495,2068851.62,3521301.4560000002,29870.866339999997,5.0,5.0
3329,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,819649275.1,0.04,0.0,1943523.625,11648271.24,3136000.959,27953.34595,5.0,4.0
3330,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,977249676.3,0.02,0.0,3327023.673,21270103.92,2686747.814,26718.89115,5.0,3.0
3331,YOUTUBE___GENERAL___MOS,5,7213f535-20f5-4b5d-89ad-797706313265,119427484.7,0.01,0.0,1296653.071,1487527.72,8468944.547,8740855.668,5.0,5.0
3332,YOUTUBE___GENERAL___MOS,5,7213f535-20f5-4b5d-89ad-797706313265,119427484.7,0.01,0.0,1296653.071,1487527.72,8468944.547,8740855.668,5.0,5.0
3355,YOUTUBE___GENERAL___MOS,5,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,147122763.7,0.0,0.0,710782.12,1779273.52,1215652.478,38024.95151,4.0,4.0
3356,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,147122763.7,0.0,0.0,710782.12,1779273.52,1215652.478,38024.95151,4.0,4.0
3357,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,147122763.7,0.0,0.0,710782.12,1779273.52,1215652.478,38024.95151,4.0,4.0
3358,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,977438640.1,0.0,0.0,2817316.28,10791652.74,3761297.172,42991.78015,5.0,4.0
3360,YOUTUBE___GENERAL___MOS,5,6cfafa61-7de1-4302-bf2d-f11611d8c99f,8981510355,0.01,0.0,5447997.01,16195862.92,63043.27335,29232.3786,5.0,1.0
3363,YOUTUBE___GENERAL___MOS,4,6cfafa61-7de1-4302-bf2d-f11611d8c99f,769412640.4,0.03,0.0,4636419.629,11473418.78,2643005.213,30424.535630000002,4.0,4.0
3657,YOUTUBE___GENERAL___MOS,5,7213f535-20f5-4b5d-89ad-797706313265,128061858.8,0.0,0.0,842100.38,3249239.06,8355078.851,9532940.367999999,5.0,5.0
3659,SKYPE___GENERAL___MOS,5,7213f535-20f5-4b5d-89ad-797706313265,128061858.8,0.0,0.0,842100.38,3249239.06,8355078.851,9532940.367999999,5.0,5.0
3673,YOUTUBE___GENERAL___MOS,4,c019347e-eedc-4e3e-8535-72e18a10dec8,4122965826,0.818181818,0.01,342184.3333,42202997.78,5540031.927,921950.9348,5.0,1.0
3674,YOUTUBE___GENERAL___MOS,5,c019347e-eedc-4e3e-8535-72e18a10dec8,406964654.7,0.01,0.0,2434162.545,4094849.64,848732.3822,473915.0971,5.0,4.0
3676,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,193354800.6,0.0,0.0,456678.46,3155768.08,2323749.6969999997,1268095.903,5.0,5.0
3677,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,193354800.6,0.0,0.0,456678.46,3155768.08,2323749.6969999997,1268095.903,5.0,5.0
3683,YOUTUBE___GENERAL___MOS,4,c2a74091-369c-44e3-bd95-1388569b584a,569145989.6,0.0,0.0,1464354.28,1751580.48,813219.9622,1101292.398,4.0,4.0
3684,YOUTUBE___GENERAL___MOS,4,c2a74091-369c-44e3-bd95-1388569b584a,569145989.6,0.0,0.0,1464354.28,1751580.48,813219.9622,1101292.398,4.0,4.0
3685,YOUTUBE___GENERAL___MOS,4,c2a74091-369c-44e3-bd95-1388569b584a,881064582.1,0.0,0.0,6848376.2,4794810.86,305295.0764,623298.0825,4.0,4.0
3692,YOUTUBE___GENERAL___MOS,3,b6c63e3d-98af-48b5-a54c-96c1e29bc788,1773950400,0.01,0.0,1768530.909,18069167.62,4236390.063999999,34218.83613,5.0,3.0
3693,YOUTUBE___GENERAL___MOS,3,b6c63e3d-98af-48b5-a54c-96c1e29bc788,1773950400,0.01,0.0,1768530.909,18069167.62,4236390.063999999,34218.83613,5.0,3.0
3694,YOUTUBE___GENERAL___MOS,2,b6c63e3d-98af-48b5-a54c-96c1e29bc788,1773950400,0.01,0.0,1768530.909,18069167.62,4236390.063999999,34218.83613,5.0,3.0
3709,YOUTUBE___GENERAL___MOS,1,c0c8af31-ff32-4002-b20d-e6dc560327db,599236277.7,0.02,0.0,6937927.429,9268057.78,159551.4217,303561.2659,4.0,4.0
3710,YOUTUBE___GENERAL___MOS,4,c0c8af31-ff32-4002-b20d-e6dc560327db,599236277.7,0.02,0.0,6937927.429,9268057.78,159551.4217,303561.2659,4.0,4.0
3711,YOUTUBE___GENERAL___MOS,4,c0c8af31-ff32-4002-b20d-e6dc560327db,599236277.7,0.02,0.0,6937927.429,9268057.78,159551.4217,303561.2659,4.0,4.0
3712,YOUTUBE___GENERAL___MOS,4,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3713,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3714,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3715,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3716,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3717,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3718,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3719,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3720,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3721,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,228632067.7,0.0,0.0,1586514.94,1795897.2,1622918.997,1060199.6940000001,5.0,5.0
3722,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,369596322.3,0.0,0.0,2010107.16,2961120.82,3154348.4839999997,756589.5949,5.0,5.0
3723,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,369596322.3,0.0,0.0,2010107.16,2961120.82,3154348.4839999997,756589.5949,5.0,5.0
3724,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,369596322.3,0.0,0.0,2010107.16,2961120.82,3154348.4839999997,756589.5949,5.0,5.0
3725,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,369596322.3,0.0,0.0,2010107.16,2961120.82,3154348.4839999997,756589.5949,5.0,5.0
3755,YOUTUBE___GENERAL___MOS,2,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,423848731.3,0.01,0.0,1958159.313,4428842.68,724993.6854,74982.17141,4.0,4.0
3756,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,423848731.3,0.01,0.0,1958159.313,4428842.68,724993.6854,74982.17141,4.0,4.0
3757,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,423848731.3,0.01,0.0,1958159.313,4428842.68,724993.6854,74982.17141,4.0,4.0
3758,YOUTUBE___GENERAL___MOS,4,aa4f5c32-7921-4659-b5b2-a4f7daf36df8,423848731.3,0.01,0.0,1958159.313,4428842.68,724993.6854,74982.17141,4.0,4.0
3761,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,140280997.4,0.0,0.0,583870.5,1895602.34,449654.0929,714001.9958,4.0,4.0
3762,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,140280997.4,0.0,0.0,583870.5,1895602.34,449654.0929,714001.9958,4.0,4.0
3763,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,140280997.4,0.0,0.0,583870.5,1895602.34,449654.0929,714001.9958,4.0,4.0
3764,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,238738948.7,0.0,0.0,1715762.68,3170975.94,4407107.2639999995,1635828.4540000001,5.0,5.0
3765,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,238738948.7,0.0,0.0,1715762.68,3170975.94,4407107.2639999995,1635828.4540000001,5.0,5.0
3766,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,238738948.7,0.0,0.0,1715762.68,3170975.94,4407107.2639999995,1635828.4540000001,5.0,5.0
3767,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,151338811,0.0,0.0,858331.12,1200170.32,2361226.767,336128.2767,5.0,5.0
3768,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,151338811,0.0,0.0,858331.12,1200170.32,2361226.767,336128.2767,5.0,5.0
3769,YOUTUBE___GENERAL___MOS,4,c0c8af31-ff32-4002-b20d-e6dc560327db,314886778.1,0.0,0.0,1650195.48,4541751.32,2999394.387,106893.88900000001,4.0,5.0
3770,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,314886778.1,0.0,0.0,1650195.48,4541751.32,2999394.387,106893.88900000001,4.0,5.0
3771,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,142204946.5,0.0,0.0,690981.34,1843225.3,1044948.666,30949.25788,5.0,4.0
3782,YOUTUBE___GENERAL___MOS,3,c0c8af31-ff32-4002-b20d-e6dc560327db,1557526304,0.0,0.0,752808.0,43079273.66,1515241.01,80137.69937999999,5.0,3.0
3783,YOUTUBE___GENERAL___MOS,3,c0c8af31-ff32-4002-b20d-e6dc560327db,1557526304,0.0,0.0,752808.0,43079273.66,1515241.01,80137.69937999999,5.0,3.0
3784,YOUTUBE___GENERAL___MOS,3,c0c8af31-ff32-4002-b20d-e6dc560327db,1557526304,0.0,0.0,752808.0,43079273.66,1515241.01,80137.69937999999,5.0,3.0
3785,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
3786,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
3787,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
3788,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
3789,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
3790,YOUTUBE___GENERAL___MOS,5,c0c8af31-ff32-4002-b20d-e6dc560327db,261959384.3,0.0,0.0,713847.26,2577565.18,2789003.684,1785033.659,5.0,5.0
