,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
1532,2850,YOUTUBE___GENERAL___MOS,1,2019-08-12 09:54:41.780000,53fca48b-30c1-453e-b1ff-f543d6c6fde3,2019-08-12 09:54:33.070000,8980417300.0,0.0,0.0,4020523.14,14596344.16,4237036.124,29451.609160000004,4.0,1.0,3G,HSPA,6669719.0,1101.0,162.0,63601.0,et,-72.0,6.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>,1532,3,8,"['D 1 -> F_name: DTH  (F_Val: 4237036.124, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 8980417300.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4020523.14, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 8980417300.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 4020523.14, M_Val: 77000000) Branch: trueBranch']"
1533,2851,YOUTUBE___GENERAL___MOS,1,2019-08-12 09:55:24.220000,53fca48b-30c1-453e-b1ff-f543d6c6fde3,2019-08-12 09:55:39.551000,685626813.8,0.0,0.0,2702114.7,8807598.74,2571317.837,28716.02477,5.0,4.0,3G,HSPAP,6649719.0,1101.0,162.0,63601.0,et,-72.0,6.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>,1533,3,8,"['D 1 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1534,2852,YOUTUBE___GENERAL___MOS,4,2019-08-12 09:55:43.414000,53fca48b-30c1-453e-b1ff-f543d6c6fde3,2019-08-12 09:55:39.551000,685626813.8,0.0,0.0,2702114.7,8807598.74,2571317.837,28716.02477,5.0,4.0,3G,HSPAP,6649719.0,1101.0,162.0,63601.0,et,-72.0,6.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>,1534,3,8,"['D 1 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1535,2855,YOUTUBE___GENERAL___MOS,5,2019-08-12 10:01:59.734000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:02:25.396000,206924260.4,0.0,0.0,3638679.2,1645680.88,2627342.245,3016647.84,5.0,5.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-76.0,6.0,False,True,False,False,False,False,-60.0,4.0,ETHIOTELECOM_NEW,1535,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1536,2856,YOUTUBE___GENERAL___MOS,5,2019-08-12 10:02:38.338000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:02:25.396000,206924260.4,0.0,0.0,3638679.2,1645680.88,2627342.245,3016647.84,5.0,5.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-76.0,6.0,False,True,False,False,False,False,-60.0,4.0,ETHIOTELECOM_NEW,1536,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1537,2857,YOUTUBE___GENERAL___MOS,5,2019-08-12 10:02:48.772000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:02:25.396000,206924260.4,0.0,0.0,3638679.2,1645680.88,2627342.245,3016647.84,5.0,5.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-76.0,6.0,False,True,False,False,False,False,-60.0,4.0,ETHIOTELECOM_NEW,1537,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1538,2858,YOUTUBE___GENERAL___MOS,4,2019-08-12 10:03:31.342000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:03:26.431000,205707796.4,0.03,0.0,2763307.835,1573969.44,3610812.63,5465734.895,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-82.0,6.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1538,5,8,"['D 1 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 205707796.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.03, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2763307.835, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 205707796.4, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2763307.835, M_Val: 29000000) Branch: trueBranch']"
1539,2860,YOUTUBE___GENERAL___MOS,4,2019-08-12 10:10:19.399000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:10:49.154000,742715406.3,0.0,0.0,3718287.32,10017297.16,2793711.1380000003,28822.033410000004,1.0,4.0,3G,HSPAP,6649721.0,1101.0,0.0,63601.0,et,-69.0,6.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1539,3,8,"['D 1 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1540,2861,YOUTUBE___GENERAL___MOS,4,2019-08-12 10:10:31.958000,e62be50b-39b9-4caf-b579-e6285da5e611,2019-08-12 10:10:49.154000,742715406.3,0.0,0.0,3718287.32,10017297.16,2793711.1380000003,28822.033410000004,1.0,4.0,3G,HSPAP,6649721.0,1101.0,0.0,63601.0,et,-69.0,6.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1540,3,8,"['D 1 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1541,2869,YOUTUBE___GENERAL___MOS,4,2019-08-12 10:51:35.417000,c2a74091-369c-44e3-bd95-1388569b584a,2019-08-12 10:51:24.595000,1925375976.0,0.57,0.0,36926904.09,16435984.86,170513.8104,19742.97991,4.0,1.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-79.0,1.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1541,1,5,"['D 1 -> F_name: DTH  (F_Val: 170513.8104, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 1925375976.0, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.57, M_Val: 0.105) Branch: falseBranch', 'D 4 -> F_name: UTH  (F_Val: 19742.97991, M_Val: 6000000) Branch: trueBranch', 'D 5 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch']"
1542,2870,YOUTUBE___GENERAL___MOS,5,2019-08-12 11:50:10.294000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:51:06.060000,893441285.4,0.0,0.0,3217898.02,16328973.72,3297278.7939999998,20915.1684,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1542,3,8,"['D 1 -> F_name: DTH  (F_Val: 3297278.7939999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 893441285.4, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3217898.02, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 893441285.4, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3297278.7939999998, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3217898.02, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1543,2871,YOUTUBE___GENERAL___MOS,3,2019-08-12 10:52:42.444000,c2a74091-369c-44e3-bd95-1388569b584a,2019-08-12 10:52:34.975000,1852049524.0,0.0,0.0,24946721.1,33648990.16,131032.3768,25977.506269999998,4.0,3.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-77.0,1.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1543,1,8,"['D 1 -> F_name: DTH  (F_Val: 131032.3768, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 1852049524.0, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 24946721.1, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 1852049524.0, M_Val: 769000000) Branch: falseBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: UTH  (F_Val: 25977.506269999998, M_Val: 6000000) Branch: trueBranch']"
1544,2872,YOUTUBE___GENERAL___MOS,3,2019-08-12 11:50:50.769000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:51:06.060000,893441285.4,0.0,0.0,3217898.02,16328973.72,3297278.7939999998,20915.1684,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-83.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1544,3,8,"['D 1 -> F_name: DTH  (F_Val: 3297278.7939999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 893441285.4, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3217898.02, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 893441285.4, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3297278.7939999998, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3217898.02, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1545,2873,YOUTUBE___GENERAL___MOS,4,2019-08-12 11:51:49.457000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:52:14.212000,2780925289.0,0.0,0.0,3976815.34,47006888.7,3339103.335,25170.49757,5.0,2.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-86.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1545,3,8,"['D 1 -> F_name: DTH  (F_Val: 3339103.335, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 77000000) Branch: trueBranch']"
1546,2874,YOUTUBE___GENERAL___MOS,2,2019-08-12 11:52:10.772000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:52:14.212000,2780925289.0,0.0,0.0,3976815.34,47006888.7,3339103.335,25170.49757,5.0,2.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-86.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1546,3,8,"['D 1 -> F_name: DTH  (F_Val: 3339103.335, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 77000000) Branch: trueBranch']"
1547,2880,YOUTUBE___GENERAL___MOS,2,2019-08-12 11:54:53.585000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:52:14.212000,2780925289.0,0.0,0.0,3976815.34,47006888.7,3339103.335,25170.49757,5.0,2.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-86.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1547,3,8,"['D 1 -> F_name: DTH  (F_Val: 3339103.335, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 77000000) Branch: trueBranch']"
1548,2881,YOUTUBE___GENERAL___MOS,2,2019-08-12 11:55:55.127000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:52:14.212000,2780925289.0,0.0,0.0,3976815.34,47006888.7,3339103.335,25170.49757,5.0,2.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-86.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1548,3,8,"['D 1 -> F_name: DTH  (F_Val: 3339103.335, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2780925289.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3976815.34, M_Val: 77000000) Branch: trueBranch']"
1549,2882,YOUTUBE___GENERAL___MOS,2,2019-08-12 11:56:08.162000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:59:52.795000,225022714.6,0.0,0.0,806253.78,2766154.48,3692030.4669999997,23512.41475,5.0,5.0,3G,HSPA,6649722.0,1101.0,-1.0,63601.0,et,-87.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1549,5,8,"['D 1 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 225022714.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 806253.78, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 225022714.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 806253.78, M_Val: 29000000) Branch: trueBranch']"
1550,2883,YOUTUBE___GENERAL___MOS,2,2019-08-12 11:56:47.707000,b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0,2019-08-12 11:59:52.795000,225022714.6,0.0,0.0,806253.78,2766154.48,3692030.4669999997,23512.41475,5.0,5.0,3G,HSPA,6649722.0,1101.0,-1.0,63601.0,et,-87.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x,1550,5,8,"['D 1 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 225022714.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 806253.78, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3692030.4669999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 225022714.6, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 806253.78, M_Val: 29000000) Branch: trueBranch']"
1551,2884,YOUTUBE___GENERAL___MOS,4,2019-08-12 11:00:11.992000,c2a74091-369c-44e3-bd95-1388569b584a,2019-08-12 11:00:21.063000,1267842549.0,0.01,0.0,29817628.02,15280697.72,309644.5185,28682.290760000004,4.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-85.0,1.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1551,3,8,"['D 1 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 77000000) Branch: trueBranch']"
1552,2886,YOUTUBE___GENERAL___MOS,4,2019-08-12 11:00:24.746000,c2a74091-369c-44e3-bd95-1388569b584a,2019-08-12 11:00:21.063000,1267842549.0,0.01,0.0,29817628.02,15280697.72,309644.5185,28682.290760000004,4.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-85.0,1.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1552,3,8,"['D 1 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 77000000) Branch: trueBranch']"
1553,2887,YOUTUBE___GENERAL___MOS,4,2019-08-12 11:00:24.746000,c2a74091-369c-44e3-bd95-1388569b584a,2019-08-12 11:00:21.063000,1267842549.0,0.01,0.0,29817628.02,15280697.72,309644.5185,28682.290760000004,4.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-85.0,1.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1553,3,8,"['D 1 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1267842549.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 309644.5185, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 29817628.02, M_Val: 77000000) Branch: trueBranch']"
