4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
YOUTUBE___GENERAL___MOS,3,18:46.5,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:53.8,192238904.1,0.15,0,479808.2353,11376777.94,9199998.872,1861018.515,5,3,4G,LTE,270850,11212,-1,63601,et,-99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,3,19:12.3,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,18:53.8,192238904.1,0.15,0,479808.2353,11376777.94,9199998.872,1861018.515,5,3,4G,LTE,270850,11212,-1,63601,et,-99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,3,19:23.8,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,2,19:33.0,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,3,19:42.7,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,2,19:53.7,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,3,20:02.8,2d8046c6-adc9-4fe1-ab95-8ed857d6de23,19:53.1,199196558.2,0.14,0,742840.9302,3030300.52,8918991.222,2184977.577,5,3,4G,LTE,270850,11212,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,2147483647,0x
YOUTUBE___GENERAL___MOS,1,40:21.6,cb37e0a5-814b-4d20-a5e4-7def1641e7b5,40:26.8,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6848132,1104,0,63601,et,-97,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,03:24.9,cb37e0a5-814b-4d20-a5e4-7def1641e7b5,03:41.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSUPA,6877843,1104,0,63601,et,-107,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,42:34.0,547119ec-f0f8-4246-b8b6-db8a7c881e5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,1,37:32.0,cd91e8ba-9a20-4753-8017-70dc3aac40ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOTIFY___GENERAL___MOS,1,39:53.8,cd91e8ba-9a20-4753-8017-70dc3aac40ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOTIFY___GENERAL___MOS,1,39:53.8,cd91e8ba-9a20-4753-8017-70dc3aac40ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,40:08.7,cd91e8ba-9a20-4753-8017-70dc3aac40ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,40:39.4,cd91e8ba-9a20-4753-8017-70dc3aac40ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,38:43.6,547119ec-f0f8-4246-b8b6-db8a7c881e5c,38:41.2,183562874.7,0.11,0,877432.6742,1190373.04,10005101.64,9299525.378,1,4,4G,LTE,270851,11212,-1,63601,et,-95,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,58:17.3,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,58:31.0,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,58:40.1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,58:47.5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,58:59.2,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:07.2,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:13.1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:18.8,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:25.7,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:31.0,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:47.1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:52.2,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,59:59.1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,00:16.3,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,00:32.7,547119ec-f0f8-4246-b8b6-db8a7c881e5c,00:48.0,#NULL!,1,1,0,0,0,0,1,1,3G,HSPAP,6649329,1101,-1,63601,et,-94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,04:55.7,547119ec-f0f8-4246-b8b6-db8a7c881e5c,05:08.8,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,,,-117,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,09:06.0,620624f1-35df-4afd-b833-187ed7cba840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,09:41.6,620624f1-35df-4afd-b833-187ed7cba840,09:06.8,819056555.9,0,0,5565640.16,14065320.12,611303.5777,66521.67674,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-81,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,09:50.5,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,10:00.0,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,10:10.5,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,10:19.9,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,10:33.5,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,10:39.8,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,10:46.3,620624f1-35df-4afd-b833-187ed7cba840,10:26.3,387272411.3,0,0,1688884.48,5445869.78,2060552.369,40583.92203,4,5,3G,HSPA,6738013,1103,-1,63601,et,-79,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,13:55.6,620624f1-35df-4afd-b833-187ed7cba840,13:49.5,869659386.1,0,0,3920312.28,13715749.96,1463208.824,82827.62586,5,4,3G,HSPAP,6718019,1103,-1,63601,et,-75,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,14:04.1,620624f1-35df-4afd-b833-187ed7cba840,13:49.5,869659386.1,0,0,3920312.28,13715749.96,1463208.824,82827.62586,5,4,3G,HSPAP,6718019,1103,-1,63601,et,-75,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,14:18.2,620624f1-35df-4afd-b833-187ed7cba840,13:49.5,869659386.1,0,0,3920312.28,13715749.96,1463208.824,82827.62586,5,4,3G,HSPAP,6718019,1103,-1,63601,et,-75,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,15:22.8,620624f1-35df-4afd-b833-187ed7cba840,15:46.3,232638745.8,0,0,900325.78,2231102.4,2345374.42,86204.3866,5,5,3G,HSPAP,6718019,1103,-1,63601,et,-77,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,15:39.5,620624f1-35df-4afd-b833-187ed7cba840,15:46.3,232638745.8,0,0,900325.78,2231102.4,2345374.42,86204.3866,5,5,3G,HSPAP,6718019,1103,-1,63601,et,-77,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,2,18:27.8,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,18:33.6,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,18:38.0,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,2,18:43.6,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,2,18:54.1,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,2,19:07.5,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,19:12.4,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,19:17.3,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,2,19:22.0,60902e68-2e7f-421b-b16f-7f11b9069e48,18:37.4,3303547790,0,0,11294340.32,27797712.96,110344.9385,32443.88377,4,2,3G,HSPAP,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,19:27.4,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:32.6,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:38.0,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:42.9,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:47.7,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:56.9,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:02.2,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:13.7,60902e68-2e7f-421b-b16f-7f11b9069e48,20:10.2,711805320.8,0,0,11950090.68,10529586.9,298356.1398,28789.34017,4,4,3G,UMTS,6718019,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:19.1,60902e68-2e7f-421b-b16f-7f11b9069e48,20:17.3,#NULL!,1,1,0,0,0,0,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:44.0,60902e68-2e7f-421b-b16f-7f11b9069e48,20:17.3,#NULL!,1,1,0,0,0,0,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:48.5,60902e68-2e7f-421b-b16f-7f11b9069e48,20:17.3,#NULL!,1,1,0,0,0,0,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,20:58.8,60902e68-2e7f-421b-b16f-7f11b9069e48,20:17.3,#NULL!,1,1,0,0,0,0,4,4,3G,HSPAP,6718019,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,21:41.3,60902e68-2e7f-421b-b16f-7f11b9069e48,21:57.4,691863236.2,0,0,6319718.08,10314399.7,1309149.946,32460.78097,4,4,3G,HSPAP,6718016,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,21:46.0,60902e68-2e7f-421b-b16f-7f11b9069e48,21:57.4,691863236.2,0,0,6319718.08,10314399.7,1309149.946,32460.78097,4,4,3G,HSPAP,6718016,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,22:12.9,60902e68-2e7f-421b-b16f-7f11b9069e48,21:57.4,691863236.2,0,0,6319718.08,10314399.7,1309149.946,32460.78097,4,4,3G,HSPAP,6718016,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,22:25.5,60902e68-2e7f-421b-b16f-7f11b9069e48,21:57.4,691863236.2,0,0,6319718.08,10314399.7,1309149.946,32460.78097,4,4,3G,HSPAP,6718016,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:01.2,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:06.8,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:16.0,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:21.2,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:26.6,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,24:26.6,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:31.9,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:37.3,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:42.4,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:50.3,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:55.2,60902e68-2e7f-421b-b16f-7f11b9069e48,25:02.2,602972744.7,0,0,3300204.8,9215365.9,846263.2752,30646.45268,4,4,3G,HSPA,6718013,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,25:54.9,60902e68-2e7f-421b-b16f-7f11b9069e48,26:45.4,233617533,0,0,1286389.64,3982891.3,333648.8332,29159.99966,4,5,3G,HSPAP,6718019,1103,-1,63601,et,-67,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
